step,cumulative time,step time,train loss,current mem MB,peak mem MB,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
24,5.928372383117676,0.2229900360107422,1.190110206604004,23.799808,3870.990848,0.511968085106383,0.5847724780701755,0.26989010989010986,0.4555435576888895
49,11.710522413253784,0.22183609008789062,1.1744033098220825,23.799808,3870.990848,0.6218971631205674,0.5731222587719298,0.26494505494505494,0.4866548256125174
74,17.404343843460083,0.22631025314331055,1.1856849193572998,23.799808,3870.990848,0.5283687943262412,0.5769599780701754,0.23857142857142855,0.44796673365594836
99,23.077770948410034,0.2245621681213379,1.1706762313842773,23.799808,3870.990848,0.5842198581560283,0.5962856359649122,0.3231868131868132,0.5012307691025846
124,28.89024782180786,0.22490334510803223,1.139046311378479,23.799808,3870.990848,0.5749113475177305,0.588610197368421,0.255054945054945,0.47285882998036555
149,34.61003232002258,0.21897435188293457,1.1361944675445557,23.799808,3870.990848,0.44281914893617025,0.5352933114035088,0.3418681318681318,0.439993530735937
174,40.3952534198761,0.22208786010742188,1.1665560007095337,23.799808,3870.990848,0.5545212765957447,0.58203125,0.3523076923076923,0.496286739634479
199,46.172898292541504,0.23486995697021484,1.1655133962631226,23.799808,3870.990848,0.5642730496453902,0.6851014254385964,0.34285714285714286,0.5307438726470431
224,51.98436379432678,0.22943782806396484,1.1725919246673584,23.799808,3870.990848,0.5031028368794326,0.6386376096491228,0.33021978021978016,0.49065340891611187
249,57.73652505874634,0.22901248931884766,1.1379879713058472,23.799808,3870.990848,0.5571808510638298,0.66015625,0.41516483516483516,0.5441673120762217
274,63.53027272224426,0.22682785987854004,1.1424682140350342,23.799808,3870.990848,0.563386524822695,0.6868832236842105,0.506043956043956,0.5854379015169539
299,69.31044936180115,0.23047089576721191,1.1541682481765747,23.799808,3870.990848,0.5381205673758865,0.6656387061403509,0.6552747252747252,0.6196779995969875
324,75.03344488143921,0.23616814613342285,1.12886381149292,23.799808,3870.990848,0.5230496453900709,0.5947779605263158,0.7206593406593407,0.6128289821919092
349,80.85610675811768,0.23167037963867188,1.0990711450576782,23.799808,3870.990848,0.48714539007092195,0.5810718201754386,0.7065934065934066,0.5916035389465891
374,86.72872018814087,0.22920584678649902,1.0597383975982666,23.799808,3870.990848,0.46542553191489366,0.5675027412280702,0.7118681318681319,0.5815988016703653
399,92.5971610546112,0.23157978057861328,1.1272382736206055,23.799808,3870.990848,0.4304078014184397,0.5821683114035088,0.6521978021978021,0.5549246383399168
424,98.5332396030426,0.23038220405578613,1.1061590909957886,23.799808,3870.990848,0.36835106382978733,0.6014939692982456,0.6438461538461538,0.5378970623247289
449,104.41900753974915,0.23367547988891602,1.1301689147949219,23.799808,3870.990848,0.3546099290780142,0.6038240131578947,0.6516483516483516,0.5366940979614202
474,110.30382490158081,0.23331356048583984,1.1128647327423096,23.799808,3870.990848,0.3484042553191489,0.6272615131578947,0.6238461538461538,0.5331706407743991
499,116.17786145210266,0.22495102882385254,1.1063563823699951,23.799808,3870.990848,0.38785460992907805,0.6686540570175439,0.5835164835164834,0.5466750501543685
524,122.11989784240723,0.23160290718078613,1.1066900491714478,23.799808,3870.990848,0.42109929078014185,0.6794819078947367,0.5619780219780219,0.5541864068843002
549,128.2212417125702,0.2388143539428711,1.1122866868972778,23.799808,3870.990848,0.4459219858156029,0.6822231359649121,0.5621978021978021,0.5634476413261057
574,134.18511080741882,0.23885226249694824,1.0981160402297974,23.799808,3870.990848,0.46453900709219853,0.6855126096491228,0.5967032967032967,0.5822516378148727
599,140.26779556274414,0.2561044692993164,1.0776704549789429,23.799808,3870.990848,0.4640957446808511,0.6875685307017544,0.6341758241758242,0.5952800331861432
624,146.72988986968994,0.26555943489074707,1.0360405445098877,23.799808,3870.990848,0.4716312056737588,0.6867461622807017,0.638021978021978,0.5987997819921461
649,152.9397349357605,0.25849246978759766,1.095794916152954,23.799808,3870.990848,0.4716312056737589,0.6918174342105263,0.6012087912087912,0.5882191436976921
674,159.34677052497864,0.26650547981262207,1.121237874031067,23.799808,3870.990848,0.47606382978723405,0.6916803728070176,0.5784615384615385,0.58206858035193
699,165.94856357574463,0.2642085552215576,1.08877694606781,23.799808,3870.990848,0.488031914893617,0.6879797149122808,0.5593406593406594,0.5784507630488523
724,172.53761887550354,0.2621650695800781,1.0939136743545532,23.799808,3870.990848,0.4561170212765957,0.6872944078947367,0.5393406593406593,0.5609173628373306
749,179.10648369789124,0.2625854015350342,1.0762057304382324,23.799808,3870.990848,0.4414893617021277,0.6879797149122807,0.5368131868131867,0.5554274211425317
774,185.53573751449585,0.246917724609375,1.0900464057922363,23.799808,3870.990848,0.4366134751773049,0.6888020833333334,0.5287912087912088,0.5514022557672823
799,191.96069073677063,0.2518954277038574,1.092761754989624,23.799808,3870.990848,0.43572695035460995,0.6866091008771931,0.5536263736263736,0.5586541416193922
824,198.41679620742798,0.25899791717529297,1.1173564195632935,23.799808,3870.990848,0.4304078014184397,0.6857867324561404,0.5734065934065934,0.5632003757603913
849,204.83920764923096,0.2570152282714844,1.0648137331008911,23.799808,3870.990848,0.43218085106382975,0.6829084429824562,0.6204395604395605,0.5785096181619488
874,211.287584066391,0.25861120223999023,1.0736539363861084,23.799808,3870.990848,0.4414893617021277,0.6786595394736842,0.6547252747252748,0.5916247253003623
899,217.70140075683594,0.2612190246582031,1.0380747318267822,23.799808,3870.990848,0.4476950354609929,0.6778371710526316,0.6713186813186812,0.598950295944102
