step,cumulative time,step time,train loss,current mem MB,peak mem MB
1724,110.82986235618591,0.06905412673950195,0.4446018636226654,22.832128,912.64256
1749,112.46587657928467,0.06727313995361328,0.42678409814834595,22.832128,912.64256
1774,114.1294813156128,0.06586241722106934,0.4979917109012604,22.832128,912.64256
1799,115.77040648460388,0.0659780502319336,0.5097583532333374,22.832128,912.64256
1824,117.37114334106445,0.056600332260131836,0.5021258592605591,22.832128,912.635904
1849,119.01998353004456,0.07091903686523438,0.4027697443962097,22.832128,912.64256
1874,120.69142627716064,0.06921911239624023,0.4067873954772949,22.832128,912.64256
1899,122.3981659412384,0.06934499740600586,0.4162081182003021,22.832128,912.64256
1924,124.05170345306396,0.06998467445373535,0.5001301765441895,22.832128,912.64256
1949,125.80247974395752,0.07436227798461914,0.38406822085380554,22.832128,912.64256
1974,127.52145481109619,0.060929298400878906,0.4263156056404114,22.832128,912.64256
1999,129.22246527671814,0.04578208923339844,0.4561600089073181,22.780928,581.088768
