step,cumulative time,step time,train loss,current mem MB,peak mem MB,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
324,72.57124400138855,0.21694445610046387,1.1233692169189453,23.799808,3523.887616,0.5336879432624113,0.5217242324561403,0.6952747252747252,0.5835623003310922
349,78.23206567764282,0.2223813533782959,1.0812957286834717,23.799808,3523.887616,0.5252659574468085,0.5598273026315789,0.694945054945055,0.593346105007814
374,83.91180753707886,0.2221543788909912,1.048463225364685,23.799808,3523.887616,0.5545212765957447,0.5972450657894737,0.6820879120879121,0.6112847514910434
399,89.57149147987366,0.22623443603515625,1.1166948080062866,23.799808,3523.887616,0.5651595744680852,0.5993009868421052,0.6848351648351649,0.6164319087151184
424,95.26049995422363,0.22556757926940918,1.0918220281600952,23.799808,3523.887616,0.4716312056737588,0.5969709429824561,0.6970329670329671,0.5885450385630607
449,100.95821809768677,0.22621560096740723,1.1248130798339844,23.799808,3523.887616,0.4707446808510638,0.5847724780701754,0.7095604395604395,0.5883591994938929
474,106.63455820083618,0.22672414779663086,1.1095753908157349,23.799808,3523.887616,0.48315602836879434,0.6112253289473684,0.6935164835164835,0.5959659469442155
499,112.3520839214325,0.2279977798461914,1.094132900238037,23.799808,3523.887616,0.4614361702127659,0.6256167763157894,0.6840659340659341,0.5903729601981631
524,118.09756636619568,0.23340058326721191,1.1001265048980713,23.799808,3523.887616,0.4512411347517731,0.6300027412280701,0.6879120879120879,0.5897186546306437
549,123.8558840751648,0.23060917854309082,1.1084243059158325,23.799808,3523.887616,0.42907801418439717,0.6149259868421053,0.6892307692307692,0.5777449234190906
574,129.6136395931244,0.22815489768981934,1.0965397357940674,23.799808,3523.887616,0.4481382978723404,0.625205592105263,0.6776923076923076,0.583678732556637
599,135.35077953338623,0.23450088500976562,1.0736092329025269,23.799808,3523.887616,0.4552304964539007,0.6110882675438597,0.6731868131868132,0.5798351923948579
624,141.10091257095337,0.22213435173034668,1.0314056873321533,23.799808,3523.887616,0.4570035460992908,0.6330180921052632,0.6699999999999999,0.5866738794015179
649,146.7188286781311,0.22651314735412598,1.0902100801467896,23.799808,3523.887616,0.45345744680851063,0.6502878289473685,0.6413186813186813,0.5816879856915201
674,152.48346614837646,0.22869157791137695,1.115085244178772,23.799808,3523.887616,0.4547872340425532,0.6718064692982456,0.6446153846153847,0.5904030293187278
699,158.24444007873535,0.22941160202026367,1.0827959775924683,23.799808,3523.887616,0.45478723404255317,0.6790707236842105,0.643956043956044,0.5926046672276025
724,164.1382098197937,0.23145341873168945,1.091942548751831,23.799808,3523.887616,0.449468085106383,0.6587856359649122,0.651098901098901,0.5864508740567321
749,169.9895796775818,0.23122382164001465,1.0702317953109741,23.799808,3523.887616,0.45478723404255317,0.6419270833333335,0.6501098901098901,0.5822747358285922
774,175.8271131515503,0.22221875190734863,1.0919052362442017,23.799808,3523.887616,0.4547872340425533,0.6564555921052632,0.6458241758241758,0.5856890006573308
799,181.5714032649994,0.23065710067749023,1.0894310474395752,23.799808,3523.887616,0.46232269503546103,0.6519325657894736,0.6441758241758241,0.5861436950002529
824,187.34318041801453,0.22453689575195312,1.1132735013961792,23.799808,3523.887616,0.46453900709219864,0.6498766447368421,0.6404395604395604,0.584951737422867
849,193.07187485694885,0.22381854057312012,1.0608240365982056,23.799808,3523.887616,0.45567375886524825,0.6542626096491229,0.6365934065934067,0.5821765917025926
874,198.8405568599701,0.23201465606689453,1.0683624744415283,23.799808,3523.887616,0.44193262411347517,0.6464501096491228,0.6282417582417582,0.5722081640014521
899,204.63448524475098,0.23135972023010254,1.0432480573654175,23.799808,3523.887616,0.4596631205673759,0.6386376096491228,0.6095604395604396,0.5692870565923127
924,210.42134428024292,0.22827935218811035,1.1131951808929443,23.799808,3523.887616,0.4547872340425533,0.6298656798245613,0.6009890109890109,0.5618806416187084
949,216.07929277420044,0.22658562660217285,1.0850802659988403,23.799808,3523.887616,0.44592198581560283,0.6349369517543859,0.5964835164835164,0.5591141513511685
974,221.97834253311157,0.23064303398132324,1.0223472118377686,23.799808,3523.887616,0.44636524822695034,0.6360334429824561,0.5992307692307692,0.5605431534800586
999,227.90772151947021,0.2352917194366455,1.0781023502349854,23.799808,3523.887616,0.4406028368794326,0.6422012061403509,0.6057142857142858,0.5628394429113565
1024,233.9830503463745,0.25988054275512695,1.1272780895233154,23.799808,3523.887616,0.4343971631205674,0.6501507675438597,0.6149450549450549,0.5664976618698273
1049,240.33729791641235,0.25633835792541504,1.0965631008148193,23.799808,3523.887616,0.42907801418439717,0.6489172149122807,0.623956043956044,0.567317091017574
1074,246.63942551612854,0.25237417221069336,1.06736421585083,23.799808,3523.887616,0.4242021276595745,0.6527549342105262,0.6361538461538463,0.5710369693413156
1099,252.99649262428284,0.2536494731903076,1.1057816743850708,23.799808,3523.887616,0.449468085106383,0.6485060307017545,0.647142857142857,0.5817056576503316
1124,259.3523979187012,0.24266576766967773,1.0850365161895752,23.799808,3523.887616,0.45611702127659576,0.6465871710526315,0.6623076923076924,0.5883372948789732
1149,265.7070381641388,0.24773144721984863,1.0791219472885132,23.799808,3523.887616,0.46985815602836883,0.6413788377192983,0.6726373626373626,0.5946247854616766
1174,271.9560842514038,0.2485039234161377,1.1006793975830078,23.799808,3523.887616,0.4747340425531915,0.6369928728070174,0.6798901098901098,0.5972056750834396
1199,278.1589946746826,0.24163055419921875,1.0897789001464844,23.799808,3523.887616,0.475177304964539,0.6352110745614035,0.6774725274725275,0.5959536356661567
1224,284.511488199234,0.24592995643615723,1.0729753971099854,23.799808,3523.887616,0.475177304964539,0.6335663377192982,0.6767032967032967,0.5951489797957114
1249,290.6389935016632,0.2407994270324707,1.0675697326660156,23.799808,3523.887616,0.4782801418439716,0.639048793859649,0.6757142857142857,0.5976810738059687
1274,296.7919373512268,0.26233553886413574,1.0935245752334595,23.799808,3523.887616,0.4738475177304964,0.6480948464912281,0.6658241758241757,0.5959221800153002
1299,303.27335238456726,0.28476786613464355,1.0999302864074707,23.799808,3523.887616,0.4773936170212766,0.6491913377192983,0.6646153846153846,0.5970667797853199
1324,310.35826992988586,0.2906651496887207,1.1033884286880493,23.799808,3523.887616,0.4853723404255319,0.6416529605263157,0.6610989010989011,0.5960414006835829
1349,317.10649514198303,0.26082658767700195,1.1099761724472046,23.799808,3523.887616,0.4561170212765957,0.6368558114035088,0.6594505494505495,0.5841411273768847
1374,323.4326033592224,0.25392818450927734,1.0878773927688599,23.799808,3523.887616,0.47207446808510634,0.6327439692982456,0.6619780219780219,0.588932153120458
1399,329.73465275764465,0.2513105869293213,1.1008720397949219,23.799808,3523.887616,0.4787234042553192,0.6312362938596492,0.6576923076923077,0.589217335269092
1424,335.98139572143555,0.25007200241088867,1.0791085958480835,23.799808,3523.887616,0.48315602836879434,0.6286321271929824,0.6626373626373626,0.5914751727330465
1449,342.20837664604187,0.2413628101348877,1.0802639722824097,23.799808,3523.887616,0.49157801418439717,0.6245202850877193,0.664945054945055,0.5936811180723905
1474,348.74225187301636,0.27834582328796387,1.1085745096206665,23.799808,3523.887616,0.48670212765957444,0.6228755482456141,0.6674725274725274,0.592350067792572
1499,355.7047486305237,0.2750234603881836,1.0244224071502686,23.799808,3523.887616,0.48537234042553196,0.6217790570175438,0.6705494505494505,0.5925669493308421
