step,cumulative time,step time,train loss,current mem MB,peak mem MB,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
1124,295.6843407154083,0.28881359100341797,1.0827884674072266,23.799808,4268.711424,0.5390070921985816,0.7088130482456141,0.6143956043956045,0.6207385816132668
1149,302.3077583312988,0.2673909664154053,1.088318943977356,23.799808,4268.711424,0.536790780141844,0.7074424342105263,0.6330769230769231,0.6257700458097645
1174,309.2552020549774,0.2971804141998291,1.1009633541107178,23.799808,4268.711424,0.5350177304964538,0.6978481359649122,0.6426373626373626,0.6251677430329096
1199,316.2176811695099,0.27787280082702637,1.0916885137557983,23.799808,4268.711424,0.5190602836879433,0.6935992324561403,0.6671428571428573,0.6266007910956469
1224,323.00470519065857,0.27231812477111816,1.072927474975586,23.799808,4268.711424,0.4960106382978724,0.6815378289473685,0.6921978021978022,0.6232487564810144
1249,329.8127591609955,0.27503085136413574,1.0711368322372437,23.799808,4268.711424,0.48271276595744683,0.6741365131578947,0.6976923076923077,0.6181805289358832
1274,336.604261636734,0.27115941047668457,1.0880651473999023,23.799808,4268.711424,0.48891843971631205,0.6720805921052632,0.7041758241758241,0.6217249519991331
1299,343.4757721424103,0.2755298614501953,1.0980865955352783,23.799808,4268.711424,0.4929078014184398,0.6708470394736842,0.7092307692307692,0.624328536707631
1324,350.322359085083,0.2771129608154297,1.1026313304901123,23.799808,4268.711424,0.49822695035460984,0.6722176535087719,0.7064835164835165,0.6256427067822994
1349,357.12201142311096,0.2738838195800781,1.1098090410232544,23.799808,4268.711424,0.49999999999999994,0.6733141447368421,0.7086813186813187,0.6273318211393869
1374,364.32269644737244,0.2905287742614746,1.0900118350982666,23.799808,4268.711424,0.4933510638297872,0.670984100877193,0.7107692307692308,0.6250347984920703
1399,371.61326479911804,0.2917163372039795,1.0971708297729492,23.799808,4268.711424,0.488031914893617,0.6742735745614035,0.7120879120879121,0.6247978005143109
1424,379.4868862628937,0.31430816650390625,1.0659593343734741,23.799808,4268.711424,0.48138297872340424,0.6734512061403508,0.7108791208791209,0.6219044352476253
1449,387.3600399494171,0.31276488304138184,1.0813701152801514,23.799808,4268.711424,0.4800531914893617,0.6753700657894737,0.7113186813186813,0.6222473128658389
1474,394.6856634616852,0.2922477722167969,1.1146045923233032,23.799808,4268.711424,0.48093971631205673,0.6842790570175439,0.7091208791208791,0.62477988415016
1499,401.956111907959,0.29308128356933594,1.0150163173675537,23.799808,4268.711424,0.49069148936170215,0.6861979166666666,0.7105494505494505,0.6291462855259398
