step,cumulative time,step time,train loss,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
24,0.755150318145752,0.018797636032104492,0.49436885118484497,0.5088652482269503,0.4320860745614035,0.771868131868132,0.5709398182188287
49,1.2472193241119385,0.01892399787902832,0.5333366990089417,0.5638297872340425,0.4237253289473684,0.7550549450549451,0.5808700204121187
74,1.7399907112121582,0.022549867630004883,0.5351138114929199,0.5296985815602837,0.4918448464912281,0.7107692307692307,0.5774375529402476
99,2.2205448150634766,0.018103361129760742,0.4670642018318176,0.5474290780141844,0.44675164473684215,0.7474725274725275,0.5805510834078513
124,2.7009077072143555,0.011162519454956055,0.5262404084205627,0.5656028368794326,0.5111705043859649,0.7473626373626374,0.6080453262093449
149,3.1907660961151123,0.020339012145996094,0.49218299984931946,0.5824468085106382,0.4940378289473684,0.7495604395604396,0.6086816923394821
174,3.6604084968566895,0.020041465759277344,0.5251532196998596,0.6179078014184398,0.46210252192982454,0.7664835164835165,0.6154979466105935
199,4.172396898269653,0.022767066955566406,0.47317183017730713,0.5948581560283689,0.5133634868421053,0.7671428571428572,0.6251215000044438
224,4.656442880630493,0.019608736038208008,0.465186208486557,0.5602836879432624,0.5203536184210527,0.767032967032967,0.6158900911324273
249,5.137307643890381,0.021393537521362305,0.5332543849945068,0.5474290780141844,0.5070586622807017,0.7642857142857142,0.6062578181935335
274,5.626109838485718,0.018346071243286133,0.5701594352722168,0.5611702127659575,0.5019873903508771,0.7670329670329671,0.6100635233832672
299,6.103291034698486,0.012724161148071289,0.5271081924438477,0.5602836879432624,0.48773300438596484,0.7670329670329671,0.6050165531207314
324,6.589788436889648,0.022003173828125,0.5041280388832092,0.5558510638297871,0.49924616228070173,0.7643956043956044,0.6064976101686977
349,7.075411558151245,0.015778779983520508,0.5385509729385376,0.5649379432624114,0.5276178728070176,0.7641758241758241,0.6189105467484176
374,7.566727161407471,0.010139942169189453,0.4657749533653259,0.5744680851063829,0.5395422149122807,0.7632967032967033,0.6257690011051223
399,8.051827430725098,0.021277189254760742,0.47978904843330383,0.5851063829787233,0.5373492324561403,0.7613186813186813,0.6279247655845149
424,8.522014379501343,0.018530845642089844,0.47918644547462463,0.5935283687943262,0.5262472587719298,0.761868131868132,0.6272145864781293
449,9.021073818206787,0.01917266845703125,0.4724353849887848,0.5793439716312057,0.5218612938596492,0.7605494505494506,0.6205849053467685
474,9.520109176635742,0.01711130142211914,0.5091731548309326,0.5766843971631206,0.5269325657894737,0.76010989010989,0.6212422843541615
499,10.045037031173706,0.02784252166748047,0.5235964059829712,0.5797872340425532,0.541186951754386,0.7602197802197802,0.6270646553389064
524,10.548367023468018,0.013417243957519531,0.5000569224357605,0.573581560283688,0.5435169956140351,0.761868131868132,0.626322229255285
549,11.101841926574707,0.01946854591369629,0.4680368900299072,0.5660460992907802,0.5411869517543859,0.7613186813186814,0.6228505774546159
574,11.617831230163574,0.02578139305114746,0.44122394919395447,0.5673758865248227,0.5426946271929824,0.7616483516483517,0.6239062884553855
599,12.12516450881958,0.023217439651489258,0.47340500354766846,0.5669326241134751,0.544202302631579,0.7625274725274725,0.6245541330908422
624,12.577186822891235,0.021284818649291992,0.5734497904777527,0.5726950354609929,0.5450246710526316,0.7623076923076924,0.6266757996071056
649,13.051978349685669,0.010757684707641602,0.5020431280136108,0.5789007092198581,0.5506441885964912,0.7610989010989011,0.6302145996384169
674,13.544628620147705,0.020430564880371094,0.484115332365036,0.5873226950354609,0.5509183114035088,0.7603296703296704,0.6328568922562133
699,14.04001259803772,0.012600421905517578,0.5319844484329224,0.5846631205673758,0.544202302631579,0.7608791208791209,0.6299148480260253
724,14.534695148468018,0.019926071166992188,0.5273228883743286,0.5815602836879432,0.5450246710526315,0.7612087912087913,0.6292645819831221
749,15.042922735214233,0.022130250930786133,0.4990232586860657,0.5837765957446808,0.5437911184210525,0.7597802197802198,0.6291159779819844
774,15.54874038696289,0.023374080657958984,0.5124537348747253,0.5833333333333333,0.5435169956140351,0.7578021978021978,0.6282175089165221
799,16.03247356414795,0.014626741409301758,0.5287317633628845,0.5824468085106382,0.5458470394736842,0.7579120879120879,0.6287353119654702
824,16.51353359222412,0.02103567123413086,0.5325084924697876,0.5842198581560283,0.5481770833333334,0.7604395604395605,0.6309455006429739
849,17.03765320777893,0.019762516021728516,0.5443063974380493,0.5895390070921985,0.5488623903508772,0.762087912087912,0.6334964365103293
874,17.54147243499756,0.018125057220458984,0.534894585609436,0.5868794326241134,0.5415981359649122,0.7615384615384615,0.630005343375829
899,18.03912878036499,0.019367456436157227,0.5192525386810303,0.5868794326241135,0.5373492324561403,0.7610989010989011,0.6284425220597183
924,18.540866374969482,0.016350269317626953,0.49080756306648254,0.5851063829787233,0.5295367324561404,0.7612087912087913,0.6252839688812183
949,19.03914165496826,0.020003557205200195,0.4921250343322754,0.5802304964539007,0.5161047149122807,0.7615384615384615,0.6192912243015476
974,19.53678870201111,0.02795100212097168,0.5459133982658386,0.575354609929078,0.501439144736842,0.7608791208791209,0.6125576251816803
999,20.02939009666443,0.01392507553100586,0.4856230616569519,0.5784574468085106,0.5077439692982456,0.7579120879120879,0.6147045013396147
1024,20.518165349960327,0.017756223678588867,0.5385053157806396,0.5811170212765957,0.5044544956140351,0.7581318681318682,0.6145677950074996
1049,20.997913599014282,0.014976978302001953,0.4705900549888611,0.5833333333333333,0.4875959429824562,0.7582417582417582,0.6097236781858492
1074,21.495394945144653,0.018786907196044922,0.5585510730743408,0.5877659574468085,0.4806058114035088,0.7567032967032967,0.608358355184538
1099,22.00864005088806,0.022275686264038086,0.5178308486938477,0.589982269503546,0.4740268640350877,0.7553846153846153,0.6064645829744163
1124,22.524653673171997,0.021079063415527344,0.4043280780315399,0.5859929078014184,0.4690926535087719,0.7554945054945055,0.6035266889348986
1149,23.020901918411255,0.026241302490234375,0.5310262441635132,0.5824468085106383,0.48156524122807015,0.754065934065934,0.6060259946015475
1174,23.538136959075928,0.02562856674194336,0.5179365873336792,0.5802304964539008,0.4906112938596491,0.7523076923076923,0.6077164942070807
1199,24.024841785430908,0.023565053939819336,0.4580649435520172,0.5820035460992908,0.5047286184210527,0.7521978021978021,0.6129766555727153
1224,24.518855810165405,0.024720430374145508,0.5531890988349915,0.5780141843971631,0.5139117324561404,0.753076923076923,0.6150009466434089
1249,25.02362322807312,0.02563643455505371,0.47007080912590027,0.5789007092198581,0.5296737938596492,0.7535164835164835,0.620696995531997
