step,cumulative time,step time,train loss,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
24,1.7066526412963867,0.058946847915649414,0.4910723567008972,0.3705673758865249,0.44401041666666663,0.7575824175824175,0.5240534033785363
49,3.1037607192993164,0.062018632888793945,0.5484772324562073,0.5301418439716312,0.424547697368421,0.7445054945054945,0.566398345281849
74,4.521570205688477,0.05240511894226074,0.5375347137451172,0.5886524822695035,0.42386239035087714,0.7071428571428572,0.5732192432544126
99,5.942656517028809,0.054799556732177734,0.46681907773017883,0.6028368794326241,0.4148163377192982,0.7186813186813187,0.5787781786110804
124,7.392970323562622,0.05713176727294922,0.5227066874504089,0.5833333333333333,0.5407757675438596,0.643186813186813,0.5890986380213353
149,8.800012350082397,0.0486447811126709,0.503703236579895,0.6227836879432623,0.6506990131578947,0.7416483516483516,0.671710350916503
174,10.208688020706177,0.05271029472351074,0.5395575761795044,0.49379432624113473,0.6804413377192983,0.7662637362637362,0.6468331334080565
199,11.674213647842407,0.056764841079711914,0.47554510831832886,0.5704787234042553,0.6886650219298245,0.7837362637362637,0.6809600030234478
224,13.102311611175537,0.05351138114929199,0.47295013070106506,0.5806737588652483,0.6801672149122807,0.7852747252747253,0.6820385663507514
249,14.526981830596924,0.0516047477722168,0.5248076915740967,0.5651595744680851,0.6814007675438597,0.7906593406593406,0.6790732275570951
274,15.938435077667236,0.06156349182128906,0.5461795926094055,0.5815602836879432,0.6849643640350878,0.8057142857142857,0.6907463111457722
299,17.363641262054443,0.05171680450439453,0.530650794506073,0.5704787234042553,0.6852384868421053,0.8103296703296703,0.6886822935253436
324,18.73674178123474,0.05709552764892578,0.49436360597610474,0.5554078014184397,0.6759183114035088,0.8131868131868132,0.6815043086695871
349,20.16347622871399,0.0526278018951416,0.5233553647994995,0.5602836879432624,0.6671463815789473,0.817032967032967,0.6814876788517257
374,21.60285520553589,0.05286598205566406,0.45957151055336,0.5669326241134751,0.6635827850877193,0.8172527472527472,0.6825893854846471
399,23.018699169158936,0.053565025329589844,0.4691714942455292,0.5589539007092199,0.6701617324561403,0.8116483516483517,0.6802546616045707
424,24.737878799438477,0.07619643211364746,0.4743715822696686,0.5403368794326242,0.6771518640350876,0.8141758241758241,0.6772215225478453
449,26.36302137374878,0.06606674194335938,0.4401228725910187,0.5195035460992907,0.6794819078947368,0.8168131868131868,0.6719328802690715
474,28.13442635536194,0.07059168815612793,0.5021228194236755,0.5075354609929078,0.6842790570175438,0.8195604395604396,0.670458319190297
