step,cumulative time,step time,train loss,current mem MB,peak mem MB,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
799,491.89259028434753,0.7728397846221924,1.108468770980835,146.275328,2090.241536,0.45257092198581556,0.6386376096491226,0.6267032967032967,0.572637276112745
824,510.62134981155396,0.6899821758270264,1.0182992219924927,146.275328,2090.241536,0.45567375886524825,0.6522066885964912,0.615934065934066,0.5746048377986018
849,531.0223772525787,0.8730731010437012,1.1330056190490723,146.275328,2090.241536,0.48891843971631205,0.6692023026315789,0.6095604395604396,0.5892270606361102
874,548.9958474636078,0.6680476665496826,1.059804916381836,146.275328,2090.241536,0.5164007092198583,0.6768777412280702,0.6181318681318682,0.6038034395265989
899,567.941481590271,0.765709400177002,1.0634806156158447,146.275328,2090.241536,0.5314716312056738,0.6781112938596491,0.652967032967033,0.6208499860107852
924,588.8535895347595,0.8915231227874756,1.0811880826950073,146.275328,2090.241536,0.5376773049645389,0.6768777412280702,0.6623076923076923,0.6256209128334338
949,608.6625063419342,0.7933506965637207,0.998160183429718,146.275328,2090.241536,0.5744680851063829,0.6838678728070174,0.6641758241758242,0.6408372606964082
974,627.4810223579407,0.7693824768066406,1.0426671504974365,146.275328,2090.241536,0.5771276595744681,0.6814007675438596,0.6504395604395604,0.636322662519296
999,645.8859026432037,0.6672875881195068,1.0985629558563232,146.275328,2090.241536,0.5381205673758865,0.6730400219298245,0.6304395604395604,0.6138667165817572
1024,664.8619742393494,0.7421219348907471,1.117091178894043,146.275328,2090.241536,0.5793439716312058,0.655359100877193,0.6267032967032968,0.6204687897372319
1049,682.9383800029755,0.7933459281921387,1.0052566528320312,146.275328,2090.241536,0.5859929078014183,0.6511101973684211,0.6102197802197802,0.6157742951298731
1074,692.0898404121399,0.348524808883667,1.048168659210205,146.275328,2090.241536,0.6374113475177305,0.6468612938596491,0.6274725274725275,0.6372483896166358
1099,701.0210137367249,0.35384202003479004,1.0460599660873413,146.275328,2090.241536,0.6303191489361702,0.6491913377192983,0.6292307692307693,0.6362470852954126
1124,710.2831041812897,0.3432767391204834,1.0337677001953125,146.275328,2090.241536,0.6161347517730495,0.6446683114035088,0.6282417582417583,0.6296816071394389
1149,719.6434864997864,0.35949230194091797,0.9942983388900757,146.275328,2090.241536,0.601950354609929,0.6416529605263158,0.6275824175824176,0.6237285775728875
1174,728.6704738140106,0.345477819442749,1.1043932437896729,146.275328,2090.241536,0.5806737588652482,0.6402823464912281,0.6114285714285714,0.6107948922616825
1199,737.5831332206726,0.3447763919830322,1.0052568912506104,146.275328,2090.241536,0.5789007092198581,0.6383634868421053,0.6173626373626373,0.6115422778082003
1224,746.3090472221375,0.3500406742095947,1.0741407871246338,146.275328,2090.241536,0.5700354609929078,0.6335663377192982,0.6412087912087912,0.614936863306999
1249,755.435231924057,0.34708309173583984,1.1195580959320068,146.275328,2090.241536,0.5789007092198581,0.6278097587719298,0.6490109890109891,0.6185738190009257
1274,770.7555596828461,1.281144618988037,1.1042015552520752,146.275328,2090.241536,0.5766843971631206,0.6306880482456141,0.643076923076923,0.616816456161886
1299,801.3473055362701,1.12325119972229,1.0896315574645996,146.275328,2090.241536,0.5731382978723405,0.6293174342105262,0.6380219780219781,0.6134925700349484
1324,830.4502029418945,1.0568768978118896,1.0938023328781128,146.275328,2090.241536,0.5585106382978723,0.6294544956140351,0.6292307692307693,0.6057319677142255
1349,859.4018604755402,1.0998258590698242,1.0871703624725342,146.275328,2090.241536,0.5500886524822695,0.6279468201754386,0.62989010989011,0.6026418608492726
1374,888.0823545455933,0.9638872146606445,1.056652307510376,146.275328,2090.241536,0.537677304964539,0.6231496710526315,0.6284615384615384,0.5964295048262364
1399,914.1630253791809,0.340517520904541,1.0715049505233765,146.275328,2090.241536,0.5394503546099292,0.6242461622807017,0.6256043956043956,0.5964336374983422
1424,941.2240436077118,1.166032075881958,1.1126726865768433,146.275328,2090.241536,0.5323581560283688,0.6201343201754386,0.6250549450549451,0.5925158070862508
1449,970.7616353034973,1.0146591663360596,1.0710653066635132,146.275328,2090.241536,0.5115248226950355,0.6190378289473685,0.628021978021978,0.586194876554794
1474,1003.2184257507324,1.1081500053405762,1.0278964042663574,146.275328,2090.241536,0.5168439716312057,0.6206825657894737,0.6218681318681318,0.5864648897629371
1499,1033.1151180267334,1.0389385223388672,1.1428056955337524,146.275328,2090.241536,0.5137411347517731,0.6197231359649122,0.6172527472527473,0.5835723393231441
