step,cumulative time,step time,train loss,current mem MB,peak mem MB,ROC AUC
24,2.1439621448516846,0.07922577857971191,0.4843619763851166,625.314816,1847.307264,0.7412961691160544
49,4.10718035697937,0.07273364067077637,0.4876036047935486,625.32096,1847.313408,0.7446233802270525
74,6.272856950759888,0.09853911399841309,0.481987863779068,625.32096,1847.313408,0.7695618832560526
99,8.957529306411743,0.08363008499145508,0.46368011832237244,625.32096,1847.313408,0.7839873785040354
124,11.436561584472656,0.07747125625610352,0.4393424391746521,625.32096,1847.313408,0.7931538067162939
149,13.839995861053467,0.07999658584594727,0.4546872079372406,625.32096,1847.313408,0.8047542969413707
174,16.249525785446167,0.08966898918151855,0.4299291968345642,625.32096,1847.313408,0.8047608906634586
199,18.231080055236816,0.08056163787841797,0.42955827713012695,625.32096,1847.313408,0.824305121271506
224,20.21826696395874,0.08349752426147461,0.39818382263183594,625.32096,1847.313408,0.8329481995051621
249,22.231409549713135,0.08067846298217773,0.36575251817703247,625.32096,1847.313408,0.8599593484699423
274,24.28762650489807,0.08089804649353027,0.36741700768470764,625.310208,1763.594752,0.8551384992257696
299,26.515185832977295,0.07631444931030273,0.34747758507728577,625.32096,1847.313408,0.8632710065472546
324,28.559486389160156,0.07203292846679688,0.3587345480918884,625.32096,1847.313408,0.8674997468321491
349,30.603097438812256,0.08609652519226074,0.3804782032966614,625.32096,1847.313408,0.8669575111811401
374,32.63422656059265,0.0791020393371582,0.3912634253501892,625.32096,1847.313408,0.8650523556960716
399,34.693458557128906,0.08837199211120605,0.3409346342086792,625.32096,1847.313408,0.8579887934768101
424,36.80841827392578,0.08081603050231934,0.3758334219455719,625.32096,1847.313408,0.8677671113576021
449,38.84474992752075,0.07932448387145996,0.33158448338508606,625.32096,1847.313408,0.8481375893416077
474,40.889610052108765,0.08014106750488281,0.327349990606308,625.32096,1847.313408,0.8661683054033744
499,43.16938638687134,0.08197450637817383,0.3020282983779907,625.32096,1847.313408,0.8641909412585195
524,45.380634784698486,0.08096647262573242,0.3145354092121124,625.32096,1847.313408,0.8653880146924873
549,47.701375246047974,0.07048487663269043,0.33425408601760864,625.310208,1763.594752,0.8628292490509699
574,49.8927743434906,0.08231091499328613,0.28973689675331116,625.32096,1847.313408,0.8590383648820182
599,52.22855019569397,0.07167196273803711,0.2841698229312897,625.32096,1847.313408,0.8666358678409796
624,54.5797963142395,0.0707705020904541,0.29032936692237854,625.32096,1847.313408,0.8494167771932003
649,56.7882194519043,0.07607007026672363,0.30355530977249146,625.32096,1847.313408,0.855196815786568
674,58.86282181739807,0.08830046653747559,0.2787918746471405,625.32096,1847.313408,0.8603029821399525
699,60.92593479156494,0.08060193061828613,0.29678279161453247,625.32096,1847.313408,0.8586738605522648
724,62.99274253845215,0.07873868942260742,0.27161672711372375,625.32096,1847.313408,0.8530289039220296
749,65.06555795669556,0.08108735084533691,0.281318724155426,625.32096,1847.313408,0.854441388123758
774,67.12841081619263,0.0805516242980957,0.2940579950809479,625.32096,1847.313408,0.8645893483994919
799,69.2164831161499,0.08119034767150879,0.2156480848789215,625.32096,1847.313408,0.855013720029137
824,71.2933361530304,0.07439517974853516,0.2244928777217865,625.310208,1763.594752,0.8590402171953656
849,73.37020587921143,0.09536314010620117,0.21025702357292175,625.32096,1847.313408,0.8495942437087609
874,75.44255042076111,0.08044838905334473,0.20771284401416779,625.32096,1847.313408,0.8576797424781879
899,77.49961376190186,0.07795214653015137,0.20155945420265198,625.32096,1847.313408,0.8533055013242049
924,79.59686613082886,0.08062553405761719,0.22606328129768372,625.32096,1847.313408,0.8512731533023264
949,81.69674253463745,0.08589768409729004,0.20679250359535217,625.32096,1847.313408,0.8501467051883461
974,83.74635243415833,0.07994222640991211,0.19065965712070465,625.32096,1847.313408,0.8508255662210257
999,85.8519697189331,0.08380937576293945,0.21930746734142303,625.32096,1847.313408,0.8474089269791888
1024,87.92038989067078,0.08988022804260254,0.1923944652080536,625.32096,1847.313408,0.8469205599836602
1049,89.99820566177368,0.09412622451782227,0.18981781601905823,625.32096,1847.313408,0.842814123457645
1074,92.07250356674194,0.08279275894165039,0.1253516972064972,625.32096,1847.313408,0.8458910521134794
1099,94.13809442520142,0.07525444030761719,0.12132218480110168,625.310208,1763.594752,0.8470081718984737
1124,96.19689893722534,0.08218550682067871,0.13060006499290466,625.32096,1847.313408,0.8423718943856939
1149,98.25989866256714,0.07547545433044434,0.10308046638965607,625.32096,1847.313408,0.8485184626236562
1174,100.34818315505981,0.07936382293701172,0.13602474331855774,625.32096,1847.313408,0.8507893149383827
1199,102.60377073287964,0.0883183479309082,0.12056336551904678,625.32096,1847.313408,0.8492903056728044
1224,105.2415063381195,0.11118006706237793,0.07414750009775162,625.32096,1847.313408,0.8456134597572926
1249,107.82411766052246,0.0907278060913086,0.0968959778547287,625.32096,1847.313408,0.8527279270123218
1274,110.12376236915588,0.08836054801940918,0.10682867467403412,625.32096,1847.313408,0.844541658258252
1299,112.16027617454529,0.08331012725830078,0.08839935064315796,625.32096,1847.313408,0.851710975458102
1324,114.22196769714355,0.086700439453125,0.11336848884820938,625.32096,1847.313408,0.8473650099608792
1349,116.27139925956726,0.08061552047729492,0.07936374843120575,625.32096,1847.313408,0.856057881665238
1374,118.35996699333191,0.07409453392028809,0.07451150566339493,625.310208,1763.594752,0.8423399158925846
