step,cumulative time,step time,train loss,current mem MB,peak mem MB,ROC AUC
24,2.670438051223755,0.09993171691894531,0.4690435826778412,22.857216,1747.866624,0.7692455575554669
49,5.10835862159729,0.0991818904876709,0.47432851791381836,22.86336,1747.872768,0.7851903388980757
74,7.588005304336548,0.09645366668701172,0.4892004132270813,22.86336,1747.872768,0.8272887093807911
99,10.088673114776611,0.09995245933532715,0.4203852713108063,22.86336,1747.872768,0.8330120237316809
124,12.67847466468811,0.09702444076538086,0.3850403428077698,22.86336,1747.872768,0.8397132958197119
149,15.33574652671814,0.09709906578063965,0.41558489203453064,22.86336,1747.872768,0.8461821097366599
174,17.856292963027954,0.09699440002441406,0.4028232991695404,22.86336,1747.872768,0.8307224952946973
199,20.354483604431152,0.09942317008972168,0.40440136194229126,22.86336,1747.872768,0.8502368083065097
224,22.826956748962402,0.09306526184082031,0.3492411673069,22.86336,1747.872768,0.8498910028961771
249,25.323005437850952,0.09887099266052246,0.36140596866607666,22.86336,1747.872768,0.8595365711305245
274,28.05771231651306,0.09360098838806152,0.3549674153327942,22.852608,1617.714688,0.8609545673213371
299,30.56648850440979,0.1004784107208252,0.35054394602775574,22.86336,1747.872768,0.8624964487598326
324,33.09559917449951,0.10886979103088379,0.35224679112434387,22.86336,1747.872768,0.8622020195014072
349,35.62842512130737,0.11107993125915527,0.35138723254203796,22.86336,1747.872768,0.8649904037528263
374,38.12059020996094,0.10529804229736328,0.3458046317100525,22.86336,1747.872768,0.8615931917833662
399,40.609158754348755,0.10277676582336426,0.30353647470474243,22.86336,1747.872768,0.8664118859787083
424,43.06862545013428,0.09741926193237305,0.3294995427131653,22.86336,1747.872768,0.859605214977818
449,45.599130630493164,0.10357427597045898,0.2929442226886749,22.86336,1747.872768,0.8630569453962615
474,48.11428093910217,0.09760069847106934,0.30290883779525757,22.86336,1747.872768,0.8612518985090386
499,50.64176630973816,0.10187149047851562,0.2792566418647766,22.86336,1747.872768,0.8687466260375342
524,53.18164539337158,0.10867929458618164,0.24423988163471222,22.86336,1747.872768,0.8614571741298024
549,55.69009804725647,0.09270453453063965,0.26662933826446533,22.852608,1617.714688,0.869837521451034
574,58.233378171920776,0.09810328483581543,0.27200886607170105,22.86336,1747.872768,0.8610997712984757
599,60.788623571395874,0.10795021057128906,0.21348917484283447,22.86336,1747.872768,0.8698572834375011
624,63.45266532897949,0.0959162712097168,0.275722861289978,22.86336,1747.872768,0.8520520305377847
649,65.98691415786743,0.10614466667175293,0.20824399590492249,22.86336,1747.872768,0.8669406878643099
674,68.5255024433136,0.10849952697753906,0.19851362705230713,22.86336,1747.872768,0.8601211502595238
699,71.05501580238342,0.10892772674560547,0.2164471447467804,22.86336,1747.872768,0.8579756969782306
724,73.56119132041931,0.09630727767944336,0.18886300921440125,22.86336,1747.872768,0.8587874739895515
749,76.07163572311401,0.09976553916931152,0.19714896380901337,22.86336,1747.872768,0.8541326005756514
774,78.60924196243286,0.10887265205383301,0.1838247925043106,22.86336,1747.872768,0.858705409258108
799,81.09219551086426,0.09799361228942871,0.1921394169330597,22.86336,1747.872768,0.8585348006447032
824,83.61254739761353,0.0926353931427002,0.1487760841846466,22.852608,1617.714688,0.8672087989378016
849,86.15361285209656,0.10584068298339844,0.14225086569786072,22.86336,1747.872768,0.8636667803058465
874,88.68917059898376,0.10853457450866699,0.12787647545337677,22.86336,1747.872768,0.8591801066900202
899,91.24663925170898,0.0980825424194336,0.15079286694526672,22.86336,1747.872768,0.8580784466354268
924,93.7684600353241,0.11156702041625977,0.13488543033599854,22.86336,1747.872768,0.8634043801017461
949,96.40182304382324,0.09851598739624023,0.11766014993190765,22.86336,1747.872768,0.8552466977661664
974,99.02229499816895,0.0992436408996582,0.09095389395952225,22.86336,1747.872768,0.8629094694509796
999,101.528817653656,0.10319209098815918,0.07217209786176682,22.86336,1747.872768,0.8632239937799496
1024,104.20561933517456,0.0974583625793457,0.08615876734256744,22.86336,1747.872768,0.8569153169874786
1049,106.9775333404541,0.0998694896697998,0.10267974436283112,22.86336,1747.872768,0.8636489310801395
1074,109.50014901161194,0.10531139373779297,0.07709477841854095,22.86336,1747.872768,0.8643362982698013
1099,112.0767765045166,0.09182000160217285,0.057444363832473755,22.852608,1617.714688,0.8602198830282898
1124,114.59614992141724,0.0996696949005127,0.06951012462377548,22.86336,1747.872768,0.8551566865031522
1149,117.11915302276611,0.10592985153198242,0.0819476917386055,22.86336,1747.872768,0.857898611005797
1174,119.66180992126465,0.09970736503601074,0.05175331234931946,22.86336,1747.872768,0.8684044524604887
