step,cumulative time,step time,train loss,current mem MB,peak mem MB
1349,90.19025588035583,0.06757473945617676,0.5432963371276855,22.832128,1115.813376
1374,91.91687083244324,0.06940507888793945,0.5531743764877319,22.832128,1115.813376
1399,93.60797190666199,0.0766441822052002,0.5748968720436096,22.832128,1115.813376
1424,95.28874373435974,0.06448674201965332,0.5781340599060059,22.832128,1115.80672
1449,96.9997627735138,0.0747685432434082,0.4622472822666168,22.832128,1115.813376
1474,98.66360092163086,0.0665736198425293,0.47058072686195374,22.832128,1115.813376
1499,100.3755271434784,0.07324528694152832,0.4502127766609192,22.832128,1115.813376
1524,102.07143664360046,0.06542730331420898,0.5296401381492615,22.832128,1115.813376
1549,103.7624261379242,0.0737612247467041,0.496727854013443,22.832128,1115.813376
1574,105.44526624679565,0.06111860275268555,0.5509454607963562,22.832128,1115.813376
1599,107.11426019668579,0.03690958023071289,0.45982372760772705,22.780928,705.548288
1624,108.87985873222351,0.06957459449768066,0.43914398550987244,22.832128,1115.813376
1649,110.56211853027344,0.0711827278137207,0.4976779818534851,22.832128,1115.813376
1674,112.28001976013184,0.06485509872436523,0.39927536249160767,22.832128,1115.813376
1699,113.95549702644348,0.07080698013305664,0.4865535795688629,22.832128,1115.813376
1724,115.69182825088501,0.06949353218078613,0.47066840529441833,22.832128,1115.813376
1749,117.33470463752747,0.06952571868896484,0.4445657730102539,22.832128,1115.813376
1774,119.06233668327332,0.06657028198242188,0.4825979769229889,22.832128,1115.813376
1799,120.73061156272888,0.07439756393432617,0.5067559480667114,22.832128,1115.813376
1824,122.36753821372986,0.06734681129455566,0.46851930022239685,22.832128,1115.80672
1849,124.06043195724487,0.07108545303344727,0.38813266158103943,22.832128,1115.813376
1874,125.7428629398346,0.06950736045837402,0.4043191969394684,22.832128,1115.813376
1899,127.45801424980164,0.07362508773803711,0.35841625928878784,22.832128,1115.813376
1924,129.11328887939453,0.06999588012695312,0.5133492946624756,22.832128,1115.813376
1949,130.86990594863892,0.07600998878479004,0.3931906819343567,22.832128,1115.813376
1974,132.64426922798157,0.06759977340698242,0.43444275856018066,22.832128,1115.813376
1999,134.41806507110596,0.040740251541137695,0.3993961811065674,22.780928,705.548288
