step,cumulative time,step time,train loss,current mem MB,peak mem MB
24,2.060067653656006,0.07235431671142578,1.1418862342834473,22.832128,1802.57536
49,3.9013097286224365,0.07495450973510742,1.1744146347045898,22.832128,1802.57536
74,5.763320684432983,0.08055257797241211,1.1914864778518677,22.832128,1802.57536
99,7.611587285995483,0.0767357349395752,1.2367918491363525,22.832128,1802.57536
124,9.497551441192627,0.08341264724731445,1.1996324062347412,22.832128,1802.57536
149,11.363563537597656,0.07775545120239258,1.1067098379135132,22.832128,1802.57536
174,13.263567686080933,0.08059525489807129,1.1957966089248657,22.832128,1802.57536
199,15.147902011871338,0.07683610916137695,1.2017216682434082,22.832128,1802.57536
224,17.01232147216797,0.07542872428894043,1.1745988130569458,22.832128,1802.568704
249,18.923511266708374,0.07845187187194824,1.1385939121246338,22.832128,1802.57536
274,20.79940938949585,0.07651519775390625,1.1094233989715576,22.832128,1802.57536
299,22.721327304840088,0.07928204536437988,1.0816408395767212,22.832128,1802.57536
324,24.637357234954834,0.08339262008666992,1.1195064783096313,22.832128,1802.57536
349,26.59335732460022,0.0794377326965332,1.0694280862808228,22.832128,1802.57536
374,28.510050535202026,0.07762551307678223,1.1214277744293213,22.832128,1802.57536
399,30.457590341567993,0.04989361763000488,1.0062131881713867,22.780928,1138.706432
424,32.43929696083069,0.07880902290344238,1.0125969648361206,22.832128,1802.57536
449,34.38457417488098,0.08488345146179199,1.0386755466461182,22.832128,1802.57536
474,36.388428688049316,0.08521819114685059,1.0200215578079224,22.832128,1802.57536
499,38.36266374588013,0.08157849311828613,1.090491533279419,22.832128,1802.57536
524,40.37542915344238,0.08150982856750488,1.0345332622528076,22.832128,1802.57536
549,42.30571269989014,0.07565140724182129,0.8948343396186829,22.832128,1802.57536
574,44.30477833747864,0.07848119735717773,1.0251187086105347,22.832128,1802.57536
599,46.27041745185852,0.08605718612670898,1.0436840057373047,22.832128,1802.57536
624,48.226539611816406,0.08229470252990723,1.0154640674591064,22.832128,1802.568704
649,50.23504114151001,0.08046412467956543,0.9064143896102905,22.832128,1802.57536
674,52.20131969451904,0.08314895629882812,0.9163917303085327,22.832128,1802.57536
699,54.19013023376465,0.07702374458312988,0.8479424715042114,22.832128,1802.57536
724,56.19394135475159,0.08215618133544922,0.9277899861335754,22.832128,1802.57536
749,58.18136382102966,0.08798646926879883,0.8851852416992188,22.832128,1802.57536
774,60.176883935928345,0.07227468490600586,0.8824186325073242,22.832128,1802.57536
799,62.16599655151367,0.05386996269226074,0.7396991848945618,22.780928,1138.706432
824,64.14746689796448,0.08066177368164062,0.7644936442375183,22.832128,1802.57536
849,66.11371803283691,0.07767653465270996,0.8039898872375488,22.832128,1802.57536
874,68.14810156822205,0.08605027198791504,0.745956540107727,22.832128,1802.57536
899,70.13990926742554,0.07867550849914551,0.809553325176239,22.832128,1802.57536
924,72.14737486839294,0.07808947563171387,0.7540256381034851,22.832128,1802.57536
949,74.13366079330444,0.07375001907348633,0.6576436758041382,22.832128,1802.57536
974,76.13993096351624,0.09031057357788086,0.750177264213562,22.832128,1802.57536
999,78.10573267936707,0.07886123657226562,0.735562264919281,22.832128,1802.57536
1024,80.10236048698425,0.07875299453735352,0.757732629776001,22.832128,1802.568704
1049,82.1009578704834,0.08988714218139648,0.6457184553146362,22.832128,1802.57536
1074,84.08467674255371,0.07897043228149414,0.6420003175735474,22.832128,1802.57536
1099,86.10842180252075,0.07830333709716797,0.5769860148429871,22.832128,1802.57536
1124,88.13363432884216,0.08067822456359863,0.6846491694450378,22.832128,1802.57536
1149,90.15229606628418,0.08524632453918457,0.6029223203659058,22.832128,1802.57536
1174,92.10945010185242,0.08072113990783691,0.6825331449508667,22.832128,1802.57536
1199,94.13403296470642,0.049973249435424805,0.5844689011573792,22.780928,1138.706432
1224,96.15465927124023,0.08061075210571289,0.567360520362854,22.832128,1802.57536
1249,98.1422004699707,0.07927227020263672,0.5547544956207275,22.832128,1802.57536
1274,100.18469309806824,0.08053731918334961,0.5189608335494995,22.832128,1802.57536
1299,102.17811799049377,0.08782219886779785,0.6279767155647278,22.832128,1802.57536
1324,104.23453879356384,0.08052921295166016,0.5379284620285034,22.832128,1802.57536
1349,106.27187514305115,0.08457565307617188,0.5178642868995667,22.832128,1802.57536
1374,108.34625101089478,0.08906865119934082,0.6224305033683777,22.832128,1802.57536
1399,110.35383749008179,0.08270072937011719,0.5584132671356201,22.832128,1802.57536
1424,112.37349724769592,0.0776975154876709,0.5901604294776917,22.832128,1802.568704
1449,114.41918611526489,0.08055591583251953,0.4872792661190033,22.832128,1802.57536
