step,cumulative time,step time,train loss,current mem MB,peak mem MB,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
24,2.849061965942383,0.10564684867858887,1.200918436050415,28.813824,3358.723584,0.4782801418439716,0.5891584429824561,0.2564835164835165,0.4413073671033148
49,5.52411961555481,0.11074995994567871,1.1841461658477783,28.813824,3358.723584,0.5181737588652482,0.5846354166666666,0.24483516483516485,0.4492147801223599
74,8.25907301902771,0.09985518455505371,1.159590482711792,28.813824,3358.723584,0.5509751773049645,0.5458470394736841,0.3442857142857143,0.48036931035478764
99,10.984851360321045,0.12410473823547363,1.1843547821044922,28.813824,3358.723584,0.56072695035461,0.5834018640350878,0.268021978021978,0.47071693080389193
124,13.736197471618652,0.10919547080993652,1.1824719905853271,28.813824,3358.723584,0.5970744680851063,0.5698327850877192,0.2798901098901099,0.4822657876876451
149,16.477951765060425,0.10976171493530273,1.1526576280593872,28.813824,3358.723584,0.5979609929078015,0.5847724780701754,0.29285714285714287,0.49186353794503995
174,19.21795964241028,0.11007928848266602,1.1531398296356201,28.813824,3358.723584,0.6347517730496454,0.5938185307017544,0.3201098901098901,0.5162267312870966
199,21.98319411277771,0.11263585090637207,1.0933427810668945,28.813824,3358.723584,0.600177304964539,0.5938185307017543,0.5021978021978022,0.5653978792880318
224,24.73513650894165,0.10869669914245605,1.1412683725357056,28.813824,3358.723584,0.5975177304964538,0.6564555921052632,0.4376373626373626,0.5638702284130266
249,27.494980335235596,0.11107254028320312,1.1672719717025757,28.813824,3358.723584,0.5678191489361702,0.6494654605263157,0.6470329670329671,0.6214391921651511
274,30.28211283683777,0.10990333557128906,1.1604034900665283,28.813824,3358.723584,0.5953014184397163,0.6232867324561404,0.6652747252747254,0.6279542920568607
299,33.04389572143555,0.1079704761505127,1.1105105876922607,28.813824,3358.723584,0.5438829787234043,0.5984786184210527,0.6701098901098901,0.6041571624181157
324,35.77093863487244,0.1127614974975586,1.167234182357788,28.813824,3358.723584,0.5181737588652483,0.5583196271929824,0.6551648351648353,0.5772194070743554
349,38.54168486595154,0.11194086074829102,1.1161432266235352,28.813824,3358.723584,0.4640957446808511,0.5790158991228069,0.6527472527472526,0.5652862988503036
374,41.32547688484192,0.11077284812927246,1.1627538204193115,28.813824,3358.723584,0.5195035460992908,0.6452165570175439,0.6160439560439561,0.5935880197202635
399,44.117647886276245,0.11197113990783691,1.0450774431228638,28.813824,3358.723584,0.6520390070921986,0.6701617324561404,0.5618681318681319,0.6280229571388237
