step,cumulative time,step time,train loss,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
774,51.88505959510803,0.07080793380737305,1.039533257484436,0.3320035460992908,0.6645422149122807,0.6303296703296702,0.5422918104470806
799,53.619033098220825,0.07004523277282715,1.1105574369430542,0.34973404255319146,0.6815378289473685,0.5993406593406594,0.5435375102804064
824,55.3693368434906,0.06975007057189941,1.0149075984954834,0.36258865248226946,0.7030564692982456,0.6,0.555215040593505
849,57.097458600997925,0.06684660911560059,1.1221225261688232,0.34707446808510634,0.7104577850877193,0.5737362637362637,0.5437561723030298
874,58.95472979545593,0.07226991653442383,1.0641753673553467,0.3355496453900709,0.7229303728070174,0.5351648351648352,0.5312149511206412
899,60.68030023574829,0.06947541236877441,1.0695520639419556,0.3377659574468085,0.7271792763157894,0.5175824175824176,0.5275092171150052
924,62.444077014923096,0.08063387870788574,1.0784046649932861,0.33023049645390073,0.7323876096491228,0.5299999999999999,0.5308727020343412
949,64.11616063117981,0.06725287437438965,1.0054218769073486,0.300531914893617,0.7255345394736843,0.5225274725274726,0.5161979756315912
974,65.82692861557007,0.07098817825317383,1.0419156551361084,0.287677304964539,0.7190926535087718,0.5105494505494504,0.5057731363409204
999,67.58353400230408,0.07065916061401367,1.0989869832992554,0.29609929078014185,0.7116913377192982,0.5231868131868133,0.5103258138954178
1024,69.3376100063324,0.06866097450256348,1.1063076257705688,0.35593971631205673,0.7140213815789473,0.5027472527472526,0.5242361168794188
1049,71.0504846572876,0.06567549705505371,1.0038443803787231,0.4370567375886525,0.7085389254385964,0.458021978021978,0.5345392136830757
1074,72.81525588035583,0.07074332237243652,1.0591061115264893,0.511081560283688,0.7207373903508771,0.4632967032967033,0.5650385513104228
1099,74.56707501411438,0.07079577445983887,1.047271490097046,0.5314716312056738,0.737047697368421,0.47010989010989007,0.5795430728946617
1124,76.3289737701416,0.0675041675567627,1.0204569101333618,0.5305851063829787,0.740748355263158,0.4569230769230769,0.5760855128564045
1149,78.05432987213135,0.0692141056060791,0.9929507970809937,0.5181737588652483,0.743078399122807,0.44417582417582413,0.5684759940546265
1174,79.81373524665833,0.06916689872741699,1.1112775802612305,0.5097517730496454,0.7411595394736841,0.45736263736263744,0.5694246499619889
1199,81.58336281776428,0.06939196586608887,1.0093176364898682,0.5062056737588653,0.7406112938596492,0.4753846153846154,0.5740671943343766
1224,83.31248807907104,0.0721883773803711,1.068603754043579,0.5057624113475178,0.7488349780701753,0.498021978021978,0.5842064558132237
1249,85.0557234287262,0.07044506072998047,1.117913842201233,0.5066489361702128,0.7433525219298245,0.5375824175824175,0.5958612918941516
1274,86.769038438797,0.07139754295349121,1.1080796718597412,0.5181737588652483,0.7456825657894737,0.5693406593406592,0.6110656613317937
1299,88.5174560546875,0.06123089790344238,1.0757529735565186,0.5243794326241135,0.7408854166666666,0.5812087912087912,0.615491213499857
1324,90.27935481071472,0.06839466094970703,1.0995759963989258,0.5146276595744681,0.7273163377192982,0.597857142857143,0.6132670467169697
1349,92.0391948223114,0.06672406196594238,1.084451675415039,0.5,0.7219709429824562,0.6106593406593406,0.6108767612139323
1374,93.78983330726624,0.06945347785949707,1.060009479522705,0.47960992907801414,0.717859100877193,0.6273626373626373,0.6082772224392815
1399,95.53481769561768,0.06679940223693848,1.070812463760376,0.45345744680851063,0.7067571271929824,0.6536263736263735,0.604613649209289
1424,97.31037044525146,0.06390953063964844,1.1120723485946655,0.42686170212765956,0.7134731359649124,0.6593406593406593,0.5998918324777437
1449,99.07239556312561,0.07251214981079102,1.075109601020813,0.449468085106383,0.7122395833333333,0.6671428571428573,0.6096168418608578
1474,100.77294754981995,0.0702056884765625,1.0446476936340332,0.4348404255319149,0.7184073464912281,0.663076923076923,0.6054415650333552
1499,102.48555040359497,0.07061600685119629,1.14469575881958,0.4494680851063829,0.7211485745614035,0.6507692307692308,0.6071286301456724
