step,cumulative time,step time,train loss,current mem MB,peak mem MB,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
1149,81.54491806030273,0.09350371360778809,0.9929507970809937,28.8,1120.160768,0.5181737588652483,0.743078399122807,0.44417582417582413,0.5684759940546265
1174,84.52198219299316,0.14073705673217773,1.1112775802612305,28.8,1120.160768,0.5097517730496454,0.7411595394736841,0.45736263736263744,0.5694246499619889
1199,87.25525450706482,0.09611034393310547,1.0093176364898682,28.8,1120.160768,0.5062056737588653,0.7406112938596492,0.4753846153846154,0.5740671943343766
1224,90.24419736862183,0.1345682144165039,1.068603754043579,28.8,1120.160768,0.5057624113475178,0.7488349780701753,0.498021978021978,0.5842064558132237
1249,92.99636197090149,0.1010279655456543,1.117913842201233,28.8,1120.160768,0.5066489361702128,0.7433525219298245,0.5375824175824175,0.5958612918941516
1274,96.01117658615112,0.09796977043151855,1.1080796718597412,28.8,1120.160768,0.5181737588652483,0.7456825657894737,0.5693406593406592,0.6110656613317937
1299,98.99435782432556,0.11843156814575195,1.0757529735565186,28.8,1120.160768,0.5243794326241135,0.7408854166666666,0.5812087912087912,0.615491213499857
1324,101.625892162323,0.12255501747131348,1.0995759963989258,28.8,1120.160768,0.5146276595744681,0.7273163377192982,0.597857142857143,0.6132670467169697
1349,104.35603499412537,0.09276914596557617,1.084451675415039,28.8,1120.160768,0.5,0.7219709429824562,0.6106593406593406,0.6108767612139323
1374,107.05951523780823,0.11435747146606445,1.060009479522705,28.8,1120.160768,0.47960992907801414,0.717859100877193,0.6273626373626373,0.6082772224392815
1399,109.9094512462616,0.12179255485534668,1.070812463760376,28.8,1120.160768,0.45345744680851063,0.7067571271929824,0.6536263736263735,0.604613649209289
1424,112.85604953765869,0.12330198287963867,1.1120723485946655,28.8,1120.160768,0.42686170212765956,0.7134731359649124,0.6593406593406593,0.5998918324777437
1449,115.55922865867615,0.09144043922424316,1.075109601020813,28.8,1120.160768,0.449468085106383,0.7122395833333333,0.6671428571428573,0.6096168418608578
1474,118.27478241920471,0.09869384765625,1.0446476936340332,28.8,1120.160768,0.4348404255319149,0.7184073464912281,0.663076923076923,0.6054415650333552
1499,121.03888726234436,0.12520503997802734,1.14469575881958,28.8,1120.160768,0.4494680851063829,0.7211485745614035,0.6507692307692308,0.6071286301456724
