step,cumulative time,step time,train loss,current mem MB,peak mem MB,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
499,32.08754873275757,0.06838154792785645,1.1599006652832031,28.813824,1121.678336,0.5336879432624114,0.6535773026315789,0.6182417582417583,0.6018356680452496
524,33.72294306755066,0.0628204345703125,1.1312960386276245,28.813824,1121.678336,0.5279255319148937,0.6287691885964912,0.6186813186813187,0.5917920130642346
549,35.373772621154785,0.07073068618774414,1.143193006515503,28.813824,1121.678336,0.523936170212766,0.6267132675438596,0.5592307692307693,0.5699600689957983
574,37.031837701797485,0.07071256637573242,1.0949591398239136,28.813824,1121.678336,0.5593971631205674,0.6249314692982456,0.5268131868131868,0.5703806064106667
599,38.69298768043518,0.05998396873474121,1.124592900276184,28.813824,1121.678336,0.5531914893617021,0.5732593201754385,0.5506593406593407,0.5590367167321605
624,40.376856327056885,0.06712985038757324,1.0736223459243774,28.813824,1121.678336,0.48359929078014185,0.5840871710526315,0.5191208791208791,0.5289357803178842
649,42.03355097770691,0.06648993492126465,1.0560023784637451,28.813824,1121.678336,0.5048758865248227,0.6112253289473685,0.5035164835164835,0.5398725663295583
674,43.708221197128296,0.06117749214172363,1.0952565670013428,28.813824,1121.678336,0.5647163120567377,0.6032757675438596,0.5072527472527473,0.5584149422844481
699,45.37858772277832,0.05728483200073242,1.134434700012207,28.813824,1121.678336,0.45390070921985815,0.6006716008771931,0.47395604395604396,0.5095094513510318
724,47.065560817718506,0.06785988807678223,1.1002023220062256,28.813824,1121.678336,0.4250886524822695,0.5950520833333334,0.47406593406593417,0.49806888996051235
749,48.77798271179199,0.06837677955627441,1.093045949935913,28.813824,1121.678336,0.44636524822695034,0.5803865131578948,0.5090109890109891,0.5119209167986114
774,50.47625756263733,0.07519960403442383,1.0380539894104004,28.813824,1121.678336,0.475177304964539,0.561609100877193,0.5268131868131869,0.5211998642183063
799,52.16460990905762,0.06430768966674805,1.1045855283737183,28.813824,1121.678336,0.44946808510638303,0.5399533991228069,0.5257142857142858,0.5050452566478253
824,53.85732913017273,0.06608033180236816,1.0346016883850098,28.813824,1121.678336,0.45390070921985815,0.5433799342105263,0.5476923076923077,0.514990983707564
849,55.54091501235962,0.06959033012390137,1.120836615562439,28.813824,1121.678336,0.4862588652482269,0.5288514254385964,0.5559340659340659,0.5236814522069632
874,57.22525358200073,0.06497573852539062,1.0623332262039185,28.813824,1121.678336,0.5381205673758865,0.5040433114035088,0.5704395604395603,0.537534479739652
899,58.918301820755005,0.06539130210876465,1.0609122514724731,28.813824,1121.678336,0.5039893617021277,0.4954084429824561,0.6065934065934067,0.5353304037593302
924,60.619675159454346,0.07048726081848145,1.1016955375671387,28.813824,1121.678336,0.4782801418439716,0.49856085526315785,0.6634065934065934,0.5467491968379076
949,62.25263071060181,0.06467652320861816,1.012398600578308,28.813824,1121.678336,0.5350177304964538,0.49910910087719296,0.6816483516483516,0.5719250610073329
974,63.95370411872864,0.06766605377197266,1.055845856666565,28.813824,1121.678336,0.5540780141843972,0.5333744517543859,0.6603296703296703,0.5825940454228178
999,65.66000437736511,0.06652522087097168,1.1163842678070068,28.813824,1121.678336,0.5784574468085106,0.5488623903508771,0.6415384615384615,0.5896194328992831
1024,67.35509061813354,0.0637674331665039,1.0995460748672485,28.813824,1121.678336,0.5899822695035462,0.5494106359649122,0.6348351648351648,0.5914093567678744
1049,69.05426406860352,0.07130551338195801,1.003741979598999,28.813824,1121.678336,0.6148049645390071,0.5710663377192983,0.6246153846153846,0.60349556229123
1074,70.73537945747375,0.07062602043151855,1.0657742023468018,28.813824,1121.678336,0.5935283687943262,0.6021792763157895,0.6430769230769231,0.6129281893956796
1099,72.4172568321228,0.060979604721069336,1.055960774421692,28.813824,1121.678336,0.597517730496454,0.6468612938596491,0.6415384615384616,0.6286391619648549
1124,74.11100196838379,0.06385254859924316,1.0403848886489868,28.813824,1121.678336,0.5828900709219859,0.6527549342105263,0.677032967032967,0.6375593240551597
1149,75.81060147285461,0.06804370880126953,0.987082302570343,28.813824,1121.678336,0.5452127659574467,0.6620751096491228,0.6953846153846154,0.6342241636637284
1174,77.48686861991882,0.07039427757263184,1.1099092960357666,28.813824,1121.678336,0.5195035460992908,0.6675575657894737,0.7100000000000001,0.6323537039629215
1199,79.18225717544556,0.06759095191955566,1.0216926336288452,28.813824,1121.678336,0.5159574468085106,0.6702987938596491,0.722967032967033,0.6364077578783977
1224,80.88318800926208,0.07066988945007324,1.0755877494812012,28.813824,1121.678336,0.523936170212766,0.6635827850877192,0.7317582417582418,0.6397590656862423
1249,82.58243012428284,0.06659507751464844,1.1204472780227661,28.813824,1121.678336,0.5124113475177305,0.646861293859649,0.7337362637362637,0.6310029683712144
1274,84.23315811157227,0.0687398910522461,1.1141921281814575,28.813824,1121.678336,0.5341312056737588,0.6216419956140351,0.7331868131868131,0.6296533381582023
1299,85.9158227443695,0.06122255325317383,1.090402603149414,28.813824,1121.678336,0.5350177304964538,0.6016310307017544,0.7438461538461538,0.6268316383481206
1324,87.62920141220093,0.06659126281738281,1.0988043546676636,28.813824,1121.678336,0.4844858156028369,0.5861430921052632,0.7414285714285714,0.6040191597122239
1349,89.31118774414062,0.06663274765014648,1.0802229642868042,28.813824,1121.678336,0.47650709219858156,0.568188048245614,0.7218681318681318,0.5888544241041092
1374,91.0252902507782,0.06674480438232422,1.0572646856307983,28.813824,1121.678336,0.4716312056737588,0.5550301535087719,0.7193406593406593,0.5820006728410633
1399,92.72518491744995,0.06537437438964844,1.0704883337020874,28.813824,1121.678336,0.46719858156028365,0.5492735745614035,0.7220879120879121,0.5795200227365331
1424,94.41115546226501,0.06710052490234375,1.1257226467132568,28.813824,1121.678336,0.4720744680851064,0.541735197368421,0.7206593406593407,0.578156335370956
1449,96.07553195953369,0.06387734413146973,1.0843021869659424,28.813824,1121.678336,0.4844858156028369,0.5254248903508772,0.7367032967032967,0.582204667552337
1474,97.71675562858582,0.06284952163696289,1.034934401512146,28.813824,1121.678336,0.4902482269503546,0.5184347587719298,0.7415384615384615,0.5834071490869153
1499,99.43237447738647,0.07164835929870605,1.1502286195755005,28.813824,1121.678336,0.49157801418439717,0.508018092105263,0.7406593406593407,0.5800851489830002
