step,cumulative time,step time,train loss,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
424,25.39714002609253,0.06620526313781738,0.47417107224464417,0.5469858156028369,0.6781112938596492,0.8028571428571429,0.6759847507732096
449,26.91308331489563,0.05509638786315918,0.44339480996131897,0.5332446808510638,0.6778371710526315,0.8053846153846154,0.6721554890961036
474,28.498908042907715,0.05387401580810547,0.5027791857719421,0.523936170212766,0.6815378289473685,0.8072527472527473,0.6709089154709605
499,30.055297136306763,0.06076240539550781,0.5017775297164917,0.5514184397163121,0.6877055921052632,0.8040659340659341,0.6810633219625032
524,31.487871170043945,0.059633731842041016,0.489876925945282,0.5292553191489362,0.685375548245614,0.8021978021978022,0.6722762231974508
549,33.015846252441406,0.05289149284362793,0.454232782125473,0.5323581560283688,0.6841419956140351,0.803956043956044,0.673485398532816
574,34.51902985572815,0.05527043342590332,0.4451265037059784,0.56427304964539,0.6875685307017543,0.8046153846153846,0.6854856549875096
599,36.09103274345398,0.07789421081542969,0.43072709441185,0.5797872340425532,0.6837308114035088,0.8054945054945055,0.6896708503135226
624,37.59198498725891,0.06322574615478516,0.5597589015960693,0.5837765957446809,0.6803042763157895,0.8068131868131869,0.6902980196245524
649,39.14443635940552,0.05527162551879883,0.49884942173957825,0.589095744680851,0.6819490131578947,0.8075824175824176,0.6928757251403878
674,40.724200963974,0.06670498847961426,0.4756622314453125,0.5944148936170213,0.6760553728070174,0.8061538461538462,0.6922080375259617
699,42.29932427406311,0.06843376159667969,0.5270521640777588,0.5935283687943262,0.674547697368421,0.8080219780219781,0.6920326813949084
724,43.84773516654968,0.05869579315185547,0.5188438892364502,0.5917553191489362,0.6711211622807017,0.8108791208791208,0.6912518674362529
749,45.455427408218384,0.0614476203918457,0.4808628261089325,0.5904255319148937,0.6719435307017543,0.8137362637362637,0.692035108784304
774,46.998576402664185,0.07477736473083496,0.49056294560432434,0.5731382978723404,0.6711211622807016,0.8158241758241758,0.6866945453257393
799,48.570388078689575,0.05313754081726074,0.515478789806366,0.5656028368794326,0.6718064692982456,0.8137362637362637,0.683715189971314
824,50.108073234558105,0.07262444496154785,0.5178332924842834,0.551418439716312,0.673314144736842,0.8148351648351648,0.6798559164294397
849,51.716347455978394,0.06876087188720703,0.525614321231842,0.5341312056737588,0.672765899122807,0.814945054945055,0.6739473865805402
874,53.32424068450928,0.056128740310668945,0.520930826663971,0.5022163120567376,0.6748218201754386,0.8138461538461539,0.6636280953594433
899,54.88484764099121,0.05782628059387207,0.5022786259651184,0.49157801418439717,0.6768777412280702,0.8136263736263736,0.660694043012947
924,56.47323131561279,0.06869244575500488,0.45009568333625793,0.4884751773049645,0.6744106359649124,0.813076923076923,0.6586542454489334
949,58.02755331993103,0.06466054916381836,0.470186710357666,0.49024822695035464,0.6742735745614036,0.8119780219780219,0.6588332744965933
974,59.60760712623596,0.07901883125305176,0.5428682565689087,0.5031028368794327,0.6775630482456141,0.8104395604395604,0.6637018151882025
999,61.1660635471344,0.06660294532775879,0.4756263494491577,0.5110815602836879,0.6792077850877193,0.808901098901099,0.666396814757502
1024,62.69734334945679,0.05752992630004883,0.5353262424468994,0.5124113475177305,0.6787966008771928,0.8063736263736263,0.6658605249228499
1049,64.2447395324707,0.05635809898376465,0.44532454013824463,0.5084219858156028,0.6789336622807016,0.807032967032967,0.6647962050430904
1074,65.83141112327576,0.05322384834289551,0.5490326881408691,0.5031028368794326,0.6785224780701755,0.8073626373626374,0.6629959841040818
1099,67.48719453811646,0.06569075584411621,0.4851081371307373,0.5141843971631206,0.6774259868421053,0.8083516483516484,0.6666540107856248
1124,69.06889820098877,0.07005190849304199,0.39172717928886414,0.5093085106382979,0.6741365131578947,0.8086813186813187,0.6640421141591704
1149,70.65276455879211,0.06621003150939941,0.5152514576911926,0.5088652482269503,0.6763294956140351,0.8110989010989011,0.6654312149799622
1174,72.21434307098389,0.06825375556945801,0.5009593367576599,0.5128546099290779,0.6748218201754386,0.8104395604395604,0.6660386635146923
1199,73.79452013969421,0.0686795711517334,0.4431981146335602,0.5146276595744681,0.6760553728070176,0.8120879120879121,0.6675903148231326
1224,75.3937771320343,0.06868910789489746,0.5362576246261597,0.5097517730496454,0.6750959429824561,0.8124175824175824,0.6657550994832281
1249,77.06517219543457,0.059633493423461914,0.4532861113548279,0.511081560283688,0.6770148026315789,0.812967032967033,0.6670211319607667
1274,78.6038613319397,0.07198500633239746,0.5816642045974731,0.5075354609929078,0.6774259868421053,0.8124175824175823,0.6657930100841984
1299,80.19534111022949,0.06555438041687012,0.47149521112442017,0.49822695035460995,0.6779742324561403,0.8128571428571428,0.6630194418892977
1324,81.7603394985199,0.05974721908569336,0.4445640444755554,0.5070921985815603,0.6804413377192982,0.8153846153846154,0.6676393838951581
1349,83.39988780021667,0.05724811553955078,0.5452240705490112,0.5075354609929078,0.6834566885964911,0.8164835164835165,0.6691585553576385
1374,84.99287700653076,0.06030678749084473,0.41994747519493103,0.5057624113475178,0.6842790570175439,0.8171428571428572,0.6690614418359729
1399,86.61943888664246,0.05411863327026367,0.5470009446144104,0.49157801418439717,0.6829084429824561,0.8195604395604396,0.6646822989090976
1424,88.2715814113617,0.05892658233642578,0.46000412106513977,0.4924645390070922,0.6814007675438596,0.8210989010989012,0.6649880692166177
1449,89.86598539352417,0.06967806816101074,0.5039555430412292,0.4929078014184397,0.6770148026315789,0.8221978021978023,0.6640401354159403
1474,91.47371578216553,0.06587648391723633,0.5025197863578796,0.4973404255319148,0.6790707236842105,0.8234065934065934,0.6666059142075729
1499,93.0655837059021,0.059264183044433594,0.5741546750068665,0.4955673758865249,0.6757812499999999,0.8238461538461539,0.6650649265775596
1524,94.66947197914124,0.06350970268249512,0.4317546486854553,0.5,0.6779742324561404,0.8238461538461539,0.6672734621007649
1549,96.28836727142334,0.0690920352935791,0.5024699568748474,0.5022163120567376,0.680030153508772,0.8234065934065934,0.6685510196573676
1574,97.91103911399841,0.058699846267700195,0.5263174772262573,0.5053191489361701,0.6816748903508771,0.8227472527472528,0.6699137640114333
1599,99.52319169044495,0.06122398376464844,0.420327752828598,0.5053191489361701,0.6844161184210525,0.822967032967033,0.6709007667747519
1624,101.11719965934753,0.07788300514221191,0.3600902855396271,0.5062056737588653,0.682908442982456,0.8243956043956043,0.671169907045642
1649,102.69310855865479,0.07136297225952148,0.46532049775123596,0.5004432624113475,0.6831825657894737,0.8246153846153846,0.669413737605402
1674,104.3234531879425,0.05558466911315918,0.4530556797981262,0.5031028368794326,0.6812637061403508,0.825054945054945,0.6698071626915761
1699,105.96585726737976,0.05628633499145508,0.515314519405365,0.5031028368794327,0.681126644736842,0.8246153846153846,0.669614955410553
1724,107.5256118774414,0.06943154335021973,0.4568547010421753,0.5053191489361701,0.6816748903508771,0.8243956043956044,0.6704632145608839
1749,109.11834836006165,0.07930469512939453,0.43914729356765747,0.5075354609929077,0.6820860745614035,0.8236263736263737,0.6710826363935616
1774,110.65242886543274,0.05815935134887695,0.4357643127441406,0.5075354609929078,0.6824972587719298,0.8223076923076923,0.67078013735751
1799,112.24783658981323,0.05121111869812012,0.49204540252685547,0.5097517730496454,0.6830455043859649,0.8226373626373626,0.671811546690991
1824,113.80876016616821,0.055641889572143555,0.45837149024009705,0.5097517730496454,0.6831825657894737,0.8228571428571428,0.671930493898754
1849,115.46434926986694,0.05545663833618164,0.618974506855011,0.5141843971631206,0.6831825657894737,0.8232967032967033,0.6735545554164325
1874,117.14063668251038,0.05977916717529297,0.5098628401756287,0.5199468085106382,0.684827302631579,0.8227472527472528,0.6758404546298232
1899,118.69630861282349,0.0552215576171875,0.48659950494766235,0.5221631205673758,0.6844161184210527,0.8225274725274726,0.6763689038386337
1924,120.37340068817139,0.059804439544677734,0.546313464641571,0.5239361702127661,0.6856496710526315,0.8238461538461538,0.6778106650371837
1949,121.95028114318848,0.06568288803100586,0.4367026090621948,0.5283687943262412,0.6860608552631579,0.8246153846153846,0.6796816780682612
1974,123.54992341995239,0.0647134780883789,0.5045873522758484,0.5345744680851063,0.6845531798245613,0.8257142857142858,0.6816139778746511
1999,125.10953450202942,0.06288766860961914,0.3927428126335144,0.5376773049645391,0.6846902412280701,0.8241758241758242,0.6821811234561445
2024,126.67513585090637,0.060320138931274414,0.4569742977619171,0.5354609929078014,0.6849643640350878,0.8240659340659341,0.681497097002941
2049,128.22243571281433,0.08588361740112305,0.45844578742980957,0.5416666666666667,0.6849643640350876,0.8252747252747253,0.6839685853254932
2074,129.75530648231506,0.07033395767211914,0.43852755427360535,0.5443262411347518,0.6874314692982456,0.8262637362637363,0.6860071488989111
2099,131.3154046535492,0.05995345115661621,0.4512373208999634,0.5469858156028369,0.6882538377192982,0.8272527472527472,0.6874974668582942
2124,132.93814516067505,0.06942367553710938,0.46054744720458984,0.5469858156028369,0.6879797149122807,0.8265934065934065,0.687186312369508
2149,134.58143854141235,0.07465600967407227,0.47779539227485657,0.5509751773049646,0.687705592105263,0.8271428571428572,0.688607875517695
2174,136.1004683971405,0.06482887268066406,0.5450766086578369,0.5518617021276596,0.6867461622807016,0.8276923076923077,0.6887667240335563
2199,137.58663153648376,0.06603050231933594,0.43007007241249084,0.5567375886524824,0.6863349780701754,0.8275824175824176,0.6902183281016918
2224,139.18925023078918,0.06308579444885254,0.5049722194671631,0.5571808510638299,0.6849643640350875,0.8257142857142857,0.6892865002710677
2249,140.74707794189453,0.056447744369506836,0.47649505734443665,0.5554078014184398,0.6849643640350875,0.8251648351648352,0.6885123335394542
2274,142.3933401107788,0.059316158294677734,0.4984004497528076,0.5554078014184398,0.6829084429824562,0.8248351648351648,0.6877171364120204
2299,144.02134537696838,0.060602664947509766,0.4133540987968445,0.5531914893617021,0.681811951754386,0.8248351648351648,0.6866128686504176
2324,145.6289782524109,0.0632178783416748,0.5250647068023682,0.5469858156028369,0.679893092105263,0.8257142857142856,0.6841977311407952
2349,147.16657423973083,0.0545954704284668,0.47181493043899536,0.5416666666666666,0.6792077850877193,0.8264835164835165,0.6824526560793007
2374,148.6496241092682,0.06293535232543945,0.4859634041786194,0.5381205673758864,0.6782483552631579,0.826043956043956,0.6808042928943334
2399,150.1565763950348,0.07831811904907227,0.4189913868904114,0.537677304964539,0.6774259868421053,0.8264835164835165,0.6805289360967203
2424,151.65524554252625,0.05015897750854492,0.5539146661758423,0.537677304964539,0.6761924342105262,0.8261538461538462,0.6800078617763038
2449,153.23073816299438,0.06232261657714844,0.44344741106033325,0.5381205673758865,0.6771518640350878,0.8259340659340659,0.68040216578168
2474,154.76083779335022,0.05129575729370117,0.5452030897140503,0.5390070921985816,0.6768777412280701,0.8262637362637363,0.6807161898967959
2499,156.304358959198,0.057301998138427734,0.4534284770488739,0.537677304964539,0.6774259868421052,0.8258241758241758,0.6803091558769401
