step,cumulative time,step time,train loss,Amazon_employee_access/ROC AUC,blood-transfusion-service-center/ROC AUC,diabetes/ROC AUC,ROC AUC
674,42.48701286315918,0.07160687446594238,0.4821898341178894,0.5775709219858156,0.5088404605263158,0.7605494505494506,0.6156536110205273
699,44.11142539978027,0.06449556350708008,0.533772349357605,0.5762411347517731,0.5043174342105263,0.7615384615384615,0.6140323435002536
724,45.64335608482361,0.05584454536437988,0.5297952890396118,0.5700354609929079,0.5063733552631579,0.7620879120879122,0.6128322427813259
749,47.28847098350525,0.05903816223144531,0.49452000856399536,0.5695921985815603,0.5044544956140351,0.7616483516483517,0.611898348614649
774,48.890567779541016,0.08072543144226074,0.5109789371490479,0.5678191489361702,0.5040433114035088,0.7623076923076924,0.6113900508824571
799,50.51524472236633,0.054227590560913086,0.5301658511161804,0.5718085106382979,0.5010279605263157,0.764065934065934,0.6123008017435159
824,52.10705852508545,0.061392784118652344,0.5329470634460449,0.5660460992907801,0.49938322368421056,0.7663736263736264,0.6106009831162057
849,53.781087160110474,0.07016587257385254,0.5400015115737915,0.5704787234042553,0.49143366228070173,0.768021978021978,0.609978121235645
874,55.46582794189453,0.05884957313537598,0.5352872014045715,0.5625,0.4786869517543859,0.7678021978021978,0.602996383185528
899,57.07456183433533,0.0529477596282959,0.5206155180931091,0.5638297872340425,0.47580866228070173,0.7669230769230769,0.6021871754792737
924,58.747681617736816,0.0703129768371582,0.4896756410598755,0.5562943262411347,0.47060032894736836,0.7673626373626373,0.5980857641837134
949,60.33698797225952,0.07169580459594727,0.4934193789958954,0.5554078014184397,0.4677220394736842,0.7667032967032967,0.5966110458651402
974,61.98704290390015,0.07771944999694824,0.5465162992477417,0.5531914893617021,0.466077302631579,0.7676923076923077,0.5956536998951962
999,63.635735750198364,0.07819652557373047,0.49032896757125854,0.5598404255319149,0.4793722587719298,0.7685714285714286,0.6025947042917578
1024,65.22394180297852,0.05631685256958008,0.5366925001144409,0.5669326241134752,0.4812911184210526,0.7692307692307693,0.6058181705884323
1049,66.83671402931213,0.06144070625305176,0.46977317333221436,0.5700354609929078,0.4899259868421052,0.77,0.6099871492783376
1074,68.42978835105896,0.05269598960876465,0.5562574863433838,0.573581560283688,0.49842379385964913,0.7683516483516484,0.6134523341649952
1099,70.16097974777222,0.0730135440826416,0.5175873041152954,0.5749113475177305,0.48444353070175433,0.7661538461538462,0.6085029081244436
1124,71.79684400558472,0.0715172290802002,0.40377891063690186,0.5700354609929077,0.4778645833333333,0.7654945054945055,0.6044648499402488
1149,73.4133231639862,0.05829763412475586,0.5297754406929016,0.5735815602836879,0.48266173245614036,0.768021978021978,0.6080884235872688
1174,75.06415057182312,0.07506251335144043,0.5209603309631348,0.573581560283688,0.483484100877193,0.7675824175824175,0.6082160262477662
1199,76.6452145576477,0.06634330749511719,0.45854711532592773,0.5749113475177304,0.48828124999999994,0.767912087912088,0.6103682284766061
1224,78.37347865104675,0.0773019790649414,0.5493932366371155,0.5678191489361701,0.4860882675438597,0.7704395604395604,0.6081156589731967
1249,80.12406086921692,0.05366659164428711,0.4681004583835602,0.561613475177305,0.4862253289473684,0.7712087912087912,0.6063491984444882
1274,81.73308181762695,0.08130812644958496,0.5983535051345825,0.5598404255319149,0.49321546052631576,0.7726373626373626,0.6085644162318644
1299,83.40040707588196,0.0652925968170166,0.4824347496032715,0.5527482269503545,0.49157072368421045,0.7741758241758243,0.6061649249367964
1324,85.06125450134277,0.0641334056854248,0.4529692828655243,0.5558510638297872,0.5034950657894737,0.774945054945055,0.6114303948547719
1349,86.73450112342834,0.05327272415161133,0.5602355003356934,0.5554078014184397,0.508018092105263,0.7764835164835164,0.613303136669073
1374,88.37070918083191,0.06085920333862305,0.46572861075401306,0.5540780141843973,0.5070586622807017,0.7769230769230769,0.6126865844627253
1399,90.05735492706299,0.0609745979309082,0.5233985185623169,0.5500886524822695,0.5070586622807016,0.7775824175824175,0.6115765774484628
1424,91.75050806999207,0.0618281364440918,0.5074073672294617,0.5545212765957447,0.5062362938596492,0.7787912087912088,0.6131829264155342
1449,93.41512250900269,0.08423471450805664,0.516304612159729,0.5558510638297872,0.5022615131578947,0.78,0.6127041923292273
1474,95.0953598022461,0.0646522045135498,0.5219847559928894,0.5593971631205673,0.5002055921052632,0.781978021978022,0.6138602590679508
1499,96.7514955997467,0.058162689208984375,0.552977442741394,0.5620567375886525,0.49705317982456143,0.7826373626373626,0.6139157600168589
1524,98.36414432525635,0.060259342193603516,0.456259161233902,0.5616134751773049,0.49732730263157887,0.7846153846153846,0.6145187208080894
1549,100.03469204902649,0.06592941284179688,0.5359838604927063,0.5660460992907802,0.5013020833333334,0.7852747252747253,0.617540969299613
1574,101.66672086715698,0.05088019371032715,0.5069997906684875,0.561613475177305,0.4955455043859649,0.786043956043956,0.6144009785357419
1599,103.3228406906128,0.062486886978149414,0.4411185085773468,0.5567375886524822,0.48691063596491224,0.7865934065934066,0.6100805437369338
1624,104.97243809700012,0.08051514625549316,0.4228183925151825,0.5523049645390071,0.47800164473684215,0.7876923076923077,0.6059996389893857
1649,106.5872859954834,0.06863546371459961,0.4815164804458618,0.5460992907801419,0.4719709429824561,0.7902197802197802,0.6027633379941261
1674,108.27488851547241,0.06322646141052246,0.4890161156654358,0.535904255319149,0.47512335526315785,0.7929670329670329,0.6013315478497799
1699,109.99445867538452,0.05830240249633789,0.5229449272155762,0.5288120567375887,0.4847176535087719,0.7968131868131868,0.6034476323531824
1724,111.60783505439758,0.07194900512695312,0.48391634225845337,0.5314716312056738,0.5113075657894737,0.8023076923076923,0.6150289631009466
1749,113.25033593177795,0.07588315010070801,0.45806020498275757,0.5323581560283688,0.5385827850877194,0.8085714285714286,0.6265041232291723
1774,114.86085915565491,0.06590652465820312,0.44096532464027405,0.5390070921985816,0.5644873903508772,0.8102197802197803,0.637904754256413
1799,116.57384991645813,0.05754423141479492,0.4908406138420105,0.5447695035460993,0.5934073464912281,0.8125274725274725,0.6502347741882666
1824,118.20612502098083,0.060172080993652344,0.4703751802444458,0.5492021276595744,0.604235197368421,0.812967032967033,0.6554681193316761
1849,119.86234378814697,0.05278348922729492,0.6098378300666809,0.5598404255319149,0.622327302631579,0.8151648351648352,0.665777521109443
1874,121.61930561065674,0.05770087242126465,0.513445258140564,0.5647163120567376,0.6334292763157894,0.8173626373626374,0.6718360752450548
1899,123.23889493942261,0.05154132843017578,0.4944097101688385,0.5651595744680851,0.64453125,0.8178021978021979,0.6758310074234277
1924,124.98958039283752,0.05925703048706055,0.5436880588531494,0.5682624113475178,0.6501507675438596,0.8182417582417583,0.6788849790443785
1949,126.63832426071167,0.0633993148803711,0.44863197207450867,0.5753546099290779,0.6567297149122807,0.818901098901099,0.6836618079141527
1974,128.3119866847992,0.07486128807067871,0.5145524144172668,0.5784574468085106,0.6618009868421052,0.8197802197802198,0.6866795511436118
1999,129.9398455619812,0.07707476615905762,0.4104737937450409,0.5828900709219859,0.6650904605263157,0.8212087912087912,0.6897297742190309
2024,131.56492567062378,0.059975624084472656,0.47347894310951233,0.5864361702127661,0.672765899122807,0.8224175824175824,0.6938732172510518
2049,133.2070620059967,0.08045029640197754,0.46159347891807556,0.5882092198581561,0.6761924342105263,0.8225274725274725,0.6956430421987183
2074,134.84052181243896,0.06879758834838867,0.4446960389614105,0.587322695035461,0.6755071271929824,0.8232967032967033,0.6953755085083824
2099,136.52195167541504,0.058673858642578125,0.45857879519462585,0.5886524822695036,0.6730400219298246,0.8243956043956044,0.6953627028649775
2124,138.22698974609375,0.08126306533813477,0.46946778893470764,0.5846631205673759,0.6739994517543859,0.8258241758241758,0.6948289160486457
2149,139.9506242275238,0.07722282409667969,0.47876280546188354,0.5820035460992907,0.6724917763157895,0.829010989010989,0.6945021038086897
2174,141.49748349189758,0.07033729553222656,0.5485430359840393,0.5802304964539007,0.6707099780701754,0.8298901098901099,0.6936101948047287
2199,143.0513768196106,0.06447362899780273,0.43759289383888245,0.5797872340425532,0.6702987938596491,0.8295604395604396,0.6932154891542139
2224,144.731032371521,0.07206416130065918,0.5139090418815613,0.5766843971631206,0.6702987938596492,0.8283516483516482,0.6917782797914726
2249,146.33201026916504,0.06503677368164062,0.47574925422668457,0.5709219858156028,0.670984100877193,0.8282417582417583,0.6900492816448512
2274,147.99940180778503,0.05835080146789551,0.5047587752342224,0.5673758865248226,0.6701617324561404,0.8294505494505495,0.6889960561438375
2299,149.65147376060486,0.0653541088104248,0.4196138381958008,0.5669326241134751,0.6713952850877193,0.8312087912087912,0.6898455668033284
2324,151.2582244873047,0.06391000747680664,0.5269531607627869,0.5656028368794327,0.671669407894737,0.8323076923076924,0.6898599790272874
2349,152.87326574325562,0.05277085304260254,0.47950440645217896,0.5620567375886525,0.6729029605263158,0.8325274725274725,0.6891623902141469
2374,154.45542669296265,0.05953860282897949,0.4960862398147583,0.5589539007092199,0.6720805921052632,0.8318681318681318,0.6876342082275384
2399,156.07855534553528,0.08597469329833984,0.4244326651096344,0.5554078014184397,0.672080592105263,0.830989010989011,0.6861591348375713
2424,157.72502303123474,0.06539630889892578,0.5620217323303223,0.5545212765957447,0.6739994517543859,0.8318681318681318,0.6867962867394208
2449,159.39052748680115,0.06403160095214844,0.45776695013046265,0.5549645390070922,0.6753700657894737,0.831978021978022,0.6874375422581959
2474,161.19765090942383,0.06101870536804199,0.5408713221549988,0.5554078014184397,0.6756441885964912,0.8317582417582418,0.6876034105910575
2499,162.90262651443481,0.06137800216674805,0.45939940214157104,0.5536347517730497,0.6755071271929824,0.8320879120879121,0.6870765970179814
